articles/1991_Moscow_August_Putsch.txt	 <li><a	 [('<li><a', 375), ('<a', 335), ('Soviet', 108), ('<span', 82), ('</div>', 67), ('/>', 65), ('</tr>', 63), ('War', 60), ('</ul>', 59), ('<div', 59), ('Socialist', 56), ('<ul>', 55), ('August', 48), ('State', 47), ('<li', 46)]
articles/1991_Washington,_D.C._riot.txt	 Pleasant	 [('Pleasant', 17), ('Washington,', 14), ('[', 11), ('},', 10), ('D.C.', 9), ('Latino', 9), ('Mount', 9), ('Mt.', 8), ('May', 7), ('Washington', 6), ('Wikipedia', 6), (']', 6), ('United', 5), ('Report', 5), ('[3]', 5)]
articles/1992_Los_Angeles_riots.txt	 Los	 [('Los', 184), ('Angeles', 157), ('King', 59), ('May', 55), ('Times', 54), ('Rodney', 42), ('[', 39), ('L.A.', 37), ('New', 34), ('Retrieved', 33), ('Police', 33), ('York', 33), ('April', 31), ('^', 28), ('California', 28)]
articles/1993_Stanley_Cup_Finals.txt	 Stanley	 [('Stanley', 52), ('Cup', 52), ('Montreal', 43), ('Canadiens', 29), ('Los', 27), ('Finals', 25), ('Angeles', 24), ('Kings', 23), ('Game', 21), ('NHL', 21), ('"', 20), ('Forum', 12), ('John', 11), ('[', 10), ('Radio', 10)]
articles/1994_Stanley_Cup_riot.txt	 Vancouver	 [('Vancouver', 22), ('Cup', 21), ('Stanley', 21), ('New', 11), ('York', 10), ('},', 10), ('June', 9), ('Wikipedia', 6), ('Columbia', 5), ('[', 5), ('See', 5), ('Canucks', 5), ('Draft', 5), ('Game', 4), ('CBC', 4)]
articles/1995_Gazi_Quarter_riots.txt	 Gazi	 [('Gazi', 20), ('Turkey', 13), ('Quarter', 13), ('Istanbul', 12), ('[', 10), ('},', 10), ('March', 9), ('Court', 8), ('(in', 7), ('Police', 7), ('Ergenekon', 7), ('[4]', 6), ('Human', 6), ('Wikipedia', 6), ('Turkish)', 6)]
articles/1996_Parliament_House_Riot.txt	 Parliament	 [('Parliament', 17), ('},', 10), ('House', 10), ('Wikipedia', 8), ('Australia', 7), ('August', 7), ('[', 5), ('Trade', 5), ('See', 5), ('Union', 4), ('Council', 4), ('Government', 4), ('Senator', 4), ('Canberra', 4), ('Federal', 4)]
articles/1997_nationalist_riots_in_Northern_Ireland.txt	 July	 [('July', 68), ('IRA', 53), ('RUC', 50), ('Northern', 40), ('^', 32), ('Army', 29), ('Irish', 28), ('Ireland', 27), ('Orange', 25), ('Troubles', 24), ('Ulster', 23), ('Road', 18), ('[', 18), ('Drumcree', 17), ('\xe2\x80\x93', 16)]
articles/1999%E2%80%932000_UEFA_Cup.txt	 <td	 [('<td', 841), ('<a', 484), ('</tr>', 412), ('<tr>', 326), ('<span', 251), ('(<a', 213), ('UEFA', 200), ('<li><a', 196), ('<td><span', 193), ('<div', 174), ('<small>(<a', 144), ('/>', 143), ('Cup', 119), ('</table>', 107), ('<th', 95)]
articles/2000_UEFA_Cup_Final_riots.txt	 Galatasaray	 [('Galatasaray', 32), ('Arsenal', 28), ('Cup', 26), ('UEFA', 22), ('Leeds', 16), ('News', 16), ('BBC.', 13), ('BBC', 13), ('United', 12), ('Final', 11), ('Copenhagen', 11), ('City', 11), ('London', 11), ('Guardian', 10), ('},', 10)]
articles/2001_Cincinnati_Riots.txt	 Cincinnati	 [('Cincinnati', 26), ('April', 15), ('Thomas', 13), ('},', 10), ('Police', 9), ('Ohio', 7), ('Over-the-Rhine', 7), ('[', 6), ('Wikipedia', 6), ('Waddington', 6), ('United', 6), ('A', 5), ('[8]', 5), ('Cincinnati,', 5), ('Roach', 5)]
articles/2001_NCAA_Men%27s_Division_I_Basketball_Tournament.txt	 State	 [('State', 46), ('Tournament', 35), ('Bid', 35), ('At-Large', 35), ('Champion', 30), ('Regional', 28), ('Big', 27), ('Duke', 26), ('[', 20), ('Final', 20), ('NCAA', 19), ('Arizona', 17), (']', 17), ('Division', 15), ('San', 15)]
articles/2002_NCAA_Men%27s_Division_I_Basketball_Tournament.txt	 Regional	 [('Regional', 38), ('State', 37), ('At-Large', 34), ('Automatic', 31), ('Final', 28), ('Maryland', 26), ('\xe2\x80\x93', 26), ('[', 25), ('Big', 25), (']', 25), ('Indiana', 21), ('Oklahoma', 18), ('NCAA', 17), ('March', 16), ('Kent', 16)]
articles/2003_Maldives_civil_unrest.txt	 Mohamed	 [('Mohamed', 11), ('},', 10), ('Evan', 10), ('Left', 9), ('Right', 9), ('Maafushi', 7), ('September', 7), ('Naseem', 7), ('Adam', 6), ('Wikipedia', 6), ('Mal\xc3\xa9', 6), ('[', 6), ('Hassan', 6), ('Abdulla', 6), (']', 6)]
